DateTime,kVA,Min Temp,Max Temp,rainfall,Temp,week-1,week-2
11/7/2020 20:00,1749,8,24.7,0,12,1331,1463
11/7/2020 20:30,1892,8,24.7,0,11.5,1309,1375
11/7/2020 21:00,1826,8,24.7,0,11,1155,1254
11/7/2020 22:00,1727,8,24.7,0,10,1012,1177
11/7/2020 23:00,1529,8,24.7,0,9,825,1100
11/7/2020 0:00,1243,8,24.2,0,11,638,770
11/8/2020 1:00,1100,8.4,24.2,0,9,660,616
11/8/2020 2:00,726,8.4,24.2,0,8,561,616
11/8/2020 3:00,638,8.4,24.2,0,6,561,517
11/8/2020 4:00,748,8.4,24.2,0,6,539,506
11/8/2020 5:00,770,8.4,24.2,0,5,539,517
11/8/2020 6:00,770,8.4,24.2,0,3,616,550
11/8/2020 6:30,869,8.4,24.2,0,9,825,594
11/8/2020 7:00,1034,8.4,24.2,0,6,1023,748
11/8/2020 7:30,1067,8.4,24.2,0,8,1144,979
11/8/2020 8:00,1078,8.4,24.2,0,10,1210,1177
11/8/2020 8:30,1122,8.4,24.2,0,9.5,1210,1287
11/8/2020 9:00,1177,8.4,24.2,0,9,1265,1298
11/8/2020 9:30,1133,8.4,24.2,0,10.5,1298,1364
11/8/2020 10:00,1188,8.4,24.2,0,12,1221,1364
11/8/2020 11:00,1177,8.4,24.2,0,15,1232,1397
11/8/2020 12:00,1155,8.4,24.2,0,18,1221,1287
11/8/2020 13:00,1111,8.4,24.2,0,18,1221,1232
11/8/2020 14:00,1045,8.4,24.2,0,17,1111,1221
11/8/2020 15:00,946,8.4,24.2,0,20,1056,1188
11/8/2020 16:00,946,8.4,24.2,0,22,1089,1188
11/8/2020 17:00,946,8.4,24.2,0,23,1166,1199
11/8/2020 17:30,968,8.4,24.2,0,23,1177,1254
11/8/2020 18:00,1045,8.4,24.2,0,14,1243,1265
11/8/2020 18:30,1298,8.4,24.2,0,11.5,1507,1485
11/8/2020 19:00,1661,8.4,24.2,0,9,1551,1716
11/8/2020 19:30,1771,8.4,24.2,0,10.5,1507,1628
11/8/2020 20:00,1793,8.4,24.2,0,12,1386,1584
11/8/2020 20:30,1727,8.4,24.2,0,11.5,1353,1551
11/8/2020 21:00,1661,8.4,24.2,0,11,1199,1430
11/8/2020 22:00,1562,8.4,24.2,0,9.5,1089,1265
11/8/2020 23:00,1452,8.4,24.2,0,8,748,1133
11/8/2020 0:00,1166,8.4,16.5,0,10,682,858
11/9/2020 1:00,946,8.3,16.5,0,10,594,671
11/9/2020 2:00,616,8.3,16.5,0,7,550,594
11/9/2020 3:00,748,8.3,16.5,0,4,550,495
11/9/2020 4:00,748,8.3,16.5,0,7,561,495
11/9/2020 5:00,715,8.3,16.5,0,4,594,539
11/9/2020 6:00,715,8.3,16.5,0,3,649,539
11/9/2020 6:30,825,8.3,16.5,0,8,781,649
11/9/2020 7:00,990,8.3,16.5,0,9,1111,880
11/9/2020 7:30,1078,8.3,16.5,0,9.5,1177,1056
11/9/2020 8:00,1199,8.3,16.5,0,10,1298,1265
11/9/2020 8:30,1232,8.3,16.5,0,10.5,1276,1320
11/9/2020 9:00,1243,8.3,16.5,0,11,1331,1331
11/9/2020 9:30,1232,8.3,16.5,0,12,1254,1452
11/9/2020 10:00,1276,8.3,16.5,0,13,1287,1419
11/9/2020 11:00,1276,8.3,16.5,0,16,1309,1386
11/9/2020 12:00,1199,8.3,16.5,0,19,1243,1342
11/9/2020 13:00,1210,8.3,16.5,0,15,1155,1364
11/9/2020 14:00,1045,8.3,16.5,0,18,1155,1364
11/9/2020 15:00,957,8.3,16.5,0,23,1133,1254
11/9/2020 16:00,935,8.3,16.5,0,21,1188,1199
11/9/2020 17:00,935,8.3,16.5,0,22,1188,1210
11/9/2020 17:30,1001,8.3,16.5,0,22,1243,1232
11/9/2020 18:00,1023,8.3,16.5,0,16,1364,1287
11/9/2020 18:30,1221,8.3,16.5,0,12.5,1551,1463
11/9/2020 19:00,1595,8.3,16.5,0,9,1573,1639
11/9/2020 19:30,1617,8.3,16.5,0,11,1518,1639
11/9/2020 20:00,1606,8.3,16.5,0,13,1430,1518
11/9/2020 20:30,1540,8.3,16.5,0,12.5,1342,1518
11/9/2020 21:00,1562,8.3,16.5,0,12,1199,1441
11/9/2020 22:00,1452,8.3,16.5,0,11.5,1045,1298
11/9/2020 23:00,1342,8.3,16.5,0,11,825,1144
11/9/2020 0:00,1067,8.3,22.6,0,13,770,891
11/10/2020 1:00,847,8.6,22.6,0,10,528,660
11/10/2020 2:00,605,8.6,22.6,0,10,539,638
11/10/2020 3:00,660,8.6,22.6,0,4,539,550
11/10/2020 4:00,660,8.6,22.6,0,7,561,539
11/10/2020 5:00,660,8.6,22.6,0,3,561,550
11/10/2020 6:00,704,8.6,22.6,0,3,693,550
11/10/2020 6:30,737,8.6,22.6,0,9,902,682
11/10/2020 7:00,891,8.6,22.6,0,9,1100,803
11/10/2020 7:30,968,8.6,22.6,0,9.5,1177,1100
11/10/2020 8:00,1111,8.6,22.6,0,10,1287,1254
11/10/2020 8:30,1133,8.6,22.6,0,11,1287,1320
11/10/2020 9:00,1177,8.6,22.6,0,12,1375,1375
11/10/2020 9:30,1287,8.6,22.6,0,13.5,1320,1364
11/10/2020 10:00,1188,8.6,22.6,0,15,1353,1386
11/10/2020 11:00,1210,8.6,22.6,0,17.5,1375,1364
11/10/2020 12:00,1144,8.6,22.6,0,20,1309,1364
11/10/2020 13:00,1177,8.6,22.6,0,17,1276,1287
11/10/2020 14:00,1034,8.6,22.6,0,17,1254,1298
11/10/2020 15:00,946,8.6,22.6,0,22,1122,1243
11/10/2020 16:00,913,8.6,22.6,0,19,1232,1144
11/10/2020 17:00,935,8.6,22.6,0,24,1243,1199
11/10/2020 17:30,990,8.6,22.6,0,23,1309,1320
11/10/2020 18:00,1100,8.6,22.6,0,15,1408,1232
11/10/2020 18:30,1309,8.6,22.6,0,13.5,1606,1353
11/10/2020 19:00,1573,8.6,22.6,0,12,1573,1628
11/10/2020 19:30,1628,8.6,22.6,0,12.5,1540,1661
11/10/2020 20:00,1595,8.6,22.6,0,13,1441,1628
11/10/2020 20:30,1507,8.6,22.6,0,12.5,1353,1496
11/10/2020 21:00,1441,8.6,22.6,0,12,1254,1408
11/10/2020 22:00,1342,8.6,22.6,0,12,1111,1287
11/10/2020 23:00,1199,8.6,22.6,0,12,858,1155
11/10/2020 0:00,924,8.6,22.3,0,12,660,748
11/11/2020 1:00,836,6,22.3,0,12,550,528
11/11/2020 2:00,572,6,22.3,0,10,561,605
11/11/2020 3:00,572,6,22.3,0,6,561,605
11/11/2020 4:00,572,6,22.3,0,7,572,528
11/11/2020 5:00,594,6,22.3,0,4,572,528
11/11/2020 6:00,594,6,22.3,0,6,715,594
11/11/2020 6:30,671,6,22.3,0,9,869,638
11/11/2020 7:00,847,6,22.3,0,6,1023,836
11/11/2020 7:30,979,6,22.3,0,8.5,1177,1067
11/11/2020 8:00,1166,6,22.3,0,11,1287,1254
11/11/2020 8:30,1287,6,22.3,0,10.5,1375,1276
11/11/2020 9:00,1254,6,22.3,0,10,1408,1320
11/11/2020 9:30,1265,6,22.3,0,11,1386,1386
11/11/2020 10:00,1320,6,22.3,0,12,1408,1364
11/11/2020 11:00,1320,6,22.3,0,16.5,1375,1408
11/11/2020 12:00,1276,6,22.3,0,21,1364,1408
11/11/2020 13:00,1298,6,22.3,0,19,1342,1408
11/11/2020 14:00,1210,6,22.3,0,17,1265,1243
11/11/2020 15:00,1199,6,22.3,0,23,1210,1232
11/11/2020 16:00,1111,6,22.3,0,21,1210,1155
11/11/2020 17:00,1078,6,22.3,0,23,1254,1177
11/11/2020 17:30,990,6,22.3,0,22,1243,1199
11/11/2020 18:00,1265,6,22.3,0,15,1342,1287
11/11/2020 18:30,1452,6,22.3,0,13.5,1551,1430
11/11/2020 19:00,1650,6,22.3,0,12,1617,1573
11/11/2020 19:30,1628,6,22.3,0,13,1507,1639
11/11/2020 20:00,1562,6,22.3,0,14,1419,1573
11/11/2020 20:30,1496,6,22.3,0,13.5,1342,1496
11/11/2020 21:00,1463,6,22.3,0,13,1199,1408
11/11/2020 22:00,1320,6,22.3,0,12,1111,1320
11/11/2020 23:00,1210,6,22.3,0,11,759,1177
11/11/2020 0:00,902,6,22,0,13,605,869
11/12/2020 1:00,737,6,22,0,11,539,770
11/12/2020 2:00,660,6,22,0,8,528,660
11/12/2020 3:00,583,6,22,0,6,528,594
11/12/2020 4:00,583,6,22,0,6,528,594
11/12/2020 5:00,539,6,22,0,4,561,550
11/12/2020 6:00,539,6,22,0,4,660,550
11/12/2020 6:30,616,6,22,0,8,803,583
11/12/2020 7:00,792,6,22,0,7,968,660
11/12/2020 7:30,979,6,22,0,9.5,1133,1177
11/12/2020 8:00,1111,6,22,0,12,1254,1265
11/12/2020 8:30,1254,6,22,0,11,1243,1243
11/12/2020 9:00,1265,6,22,0,10,1375,1353
11/12/2020 9:30,1386,6,22,0,11.5,1397,1342
11/12/2020 10:00,1342,6,22,0,13,1331,1298
11/12/2020 11:00,1386,6,22,0,16.5,1342,1309
11/12/2020 12:00,1353,6,22,0,20,1276,1320
11/12/2020 13:00,1331,6,22,0,19,1232,1342
11/12/2020 14:00,1287,6,22,0,21,1232,1287
11/12/2020 15:00,1276,6,22,0,23,1166,1243
11/12/2020 16:00,1232,6,22,0,20,1210,1166
11/12/2020 17:00,1199,6,22,0,26,1243,1166
11/12/2020 17:30,1188,6,22,0,23,1243,1199
11/12/2020 18:00,1287,6,22,0,14,1386,1210
11/12/2020 18:30,1518,6,22,0,13.5,1562,1408
11/12/2020 19:00,1672,6,22,0,13,1584,1650
11/12/2020 19:30,1694,6,22,0,13.5,1529,1639
11/12/2020 20:00,1617,6,22,0,14,1419,1672
11/12/2020 20:30,1573,6,22,0,13,1331,1562
11/12/2020 21:00,1485,6,22,0,12,1210,1496
11/12/2020 22:00,1353,6,22,0,11,1078,1342
11/12/2020 23:00,1265,6,22,0,10,825,1199
11/12/2020 0:00,836,6,21.8,0,13,770,968
11/13/2020 1:00,704,5.6,21.8,0,11,528,726
11/13/2020 2:00,616,5.6,21.8,0,8,517,880
11/13/2020 3:00,308,5.6,21.8,0,9,517,550
11/13/2020 4:00,297,5.6,21.8,0,8,528,561
11/13/2020 5:00,264,5.6,21.8,0,3,528,561
11/13/2020 6:00,214.5,5.6,21.8,0,4,649,561
11/13/2020 6:30,154,5.6,21.8,0,8,836,737
11/13/2020 7:00,1287.913069,5.6,21.8,0,8,1056,869
11/13/2020 7:30,1287.913069,5.6,21.8,0,9.5,1232,1100
11/13/2020 8:00,1640.22542,5.6,21.8,0,11,1342,1177
11/13/2020 8:30,1640.22542,5.6,21.8,0,11.5,1408,1342
11/13/2020 9:00,1823.775585,5.6,21.8,0,12,1430,1353
11/13/2020 9:30,1823.775585,5.6,21.8,0,13,1419,1386
11/13/2020 10:00,1797.012792,5.6,21.8,0,14,1397,1430
11/13/2020 11:00,1797.012792,5.6,21.8,0,17.5,1342,1408
11/13/2020 12:00,770,5.6,21.8,0,21,1287,1408
11/13/2020 13:00,737,5.6,21.8,0,21,1243,1342
11/13/2020 14:00,715,5.6,21.8,0,21,1177,1243
11/13/2020 15:00,682,5.6,21.8,0,24,1188,1155
11/13/2020 16:00,1837,5.6,21.8,0,22,1177,1177
11/13/2020 17:00,1617,5.6,21.8,0,25,1144,1122
11/13/2020 17:30,1496,5.6,21.8,0,22,1199,1122
11/13/2020 18:00,1507,5.6,21.8,0,15,1408,1188
11/13/2020 18:30,1727,5.6,21.8,0,13.5,1562,1298
11/13/2020 19:00,1892,5.6,21.8,0,12,1551,1639
11/13/2020 19:30,1815,5.6,21.8,0,12,1485,1694
11/13/2020 20:00,1760,5.6,21.8,0,12,1386,1694
11/13/2020 20:30,1661,5.6,21.8,0,11.5,1375,1617
11/13/2020 21:00,1606,5.6,21.8,0,11,1232,1551
11/13/2020 22:00,1243,5.6,21.8,0,11,1100,1452
11/13/2020 23:00,990,5.6,21.8,0,11,847,1331
11/13/2020 0:00,660,5.6,21.5,0,12,649,836
11/14/2020 1:00,770,5.5,21.5,0,11,506,605
11/14/2020 2:00,616,5.5,21.5,0,6,506,803
11/14/2020 3:00,594,5.5,21.5,0,9,506,638
11/14/2020 4:00,594,5.5,21.5,0,8,495,638
11/14/2020 5:00,616,5.5,21.5,0,2,495,638
11/14/2020 6:00,616,5.5,21.5,0,5,594,682
11/14/2020 6:30,627,5.5,21.5,0,11,781,737
11/14/2020 7:00,858,5.5,21.5,0,8,935,979
11/14/2020 7:30,1045,5.5,21.5,0,10,1078,1067
11/14/2020 8:00,1199,5.5,21.5,0,12,1111,1188
11/14/2020 8:30,1309,5.5,21.5,0,13,1166,1276
11/14/2020 9:00,1364,5.5,21.5,0,14,1210,1276
11/14/2020 9:30,1397,5.5,21.5,0,15,1331,1243
11/14/2020 10:00,1353,5.5,21.5,0,16,1364,1243
11/14/2020 11:00,1397,5.5,21.5,0,17.5,1265,1287
11/14/2020 12:00,1386,5.5,21.5,0,19,1254,1276
11/14/2020 13:00,1309,5.5,21.5,0,22,1166,1221
11/14/2020 14:00,1276,5.5,21.5,0,19,1122,1133
11/14/2020 15:00,1177,5.5,21.5,0,24,1012,1034
11/14/2020 16:00,1100,5.5,21.5,0,22,1034,968
11/14/2020 17:00,1100,5.5,21.5,0,24,1023,957
11/14/2020 17:30,1144,5.5,21.5,0,21,1089,968
11/14/2020 18:00,1265,5.5,21.5,0,15,1243,1100
11/14/2020 18:30,1463,5.5,21.5,0,14.5,1529,1419
11/14/2020 19:00,1716,5.5,21.5,0,14,1518,1749
11/14/2020 19:30,1705,5.5,21.5,0,13,1463,1881
11/14/2020 20:00,1683,5.5,21.5,0,12,1375,1749
11/14/2020 20:30,1650,5.5,21.5,0,12,1254,1892
11/14/2020 21:00,1551,5.5,21.5,0,12,1177,1826
11/14/2020 22:00,1364,5.5,21.5,0,11.5,1100,1727
11/14/2020 23:00,1210,5.5,21.5,0,11,770,1529
11/14/2020 0:00,902,5.5,19.8,0,12,616,1243
11/15/2020 1:00,715,8,19.8,0,11,616,1100
11/15/2020 2:00,660,8,19.8,0,6,517,726
11/15/2020 3:00,572,8,19.8,0,8,506,638
11/15/2020 4:00,572,8,19.8,0,5,517,748
11/15/2020 5:00,550,8,19.8,0,2,550,770
11/15/2020 6:00,550,8,19.8,0,5,594,770
11/15/2020 6:30,726,8,19.8,0,9,748,869
11/15/2020 7:00,946,8,19.8,0,9,979,1034
11/15/2020 7:30,1089,8,19.8,0,7.5,1177,1067
11/15/2020 8:00,1265,8,19.8,0,6,1287,1078
11/15/2020 8:30,1408,8,19.8,0,9.5,1298,1122
11/15/2020 9:00,1463,8,19.8,0,13,1364,1177
11/15/2020 9:30,1518,8,19.8,0,14.5,1364,1133
11/15/2020 10:00,1485,8,19.8,0,16,1397,1188
11/15/2020 11:00,1496,8,19.8,0,17.5,1287,1177
11/15/2020 12:00,1452,8,19.8,0,19,1232,1155
11/15/2020 13:00,1419,8,19.8,0,23,1221,1111
11/15/2020 14:00,1353,8,19.8,0,20,1188,1045
11/15/2020 15:00,1287,8,19.8,0,26,1188,946
11/15/2020 16:00,1287,8,19.8,0,24,1199,946
11/15/2020 17:00,1265,8,19.8,0,24,1254,946
11/15/2020 17:30,1364,8,19.8,0,20,1265,968
11/15/2020 18:00,1408,8,19.8,0,17,1485,1045
11/15/2020 18:30,1617,8,19.8,0,15.5,1716,1298
11/15/2020 19:00,1826,8,19.8,0,14,1628,1661
11/15/2020 19:30,1848,8,19.8,0,13.5,1584,1771
11/15/2020 20:00,1837,8,19.8,0,13,1551,1793
11/15/2020 20:30,1705,8,19.8,0,13,1430,1727
11/15/2020 21:00,1661,8,19.8,0,13,1265,1661
11/15/2020 22:00,1518,8,19.8,0,13.5,1133,1562
11/15/2020 23:00,1353,8,19.8,0,14,858,1452
11/15/2020 0:00,957,8,19.8,0,15,671,1166
11/16/2020 1:00,748,6.5,19.8,0,12,594,946
11/16/2020 2:00,638,6.5,19.8,0,5,495,616
11/16/2020 3:00,572,6.5,19.8,0,7,495,748
11/16/2020 4:00,572,6.5,19.8,0,5,539,748
11/16/2020 5:00,572,6.5,19.8,0,3,539,715
11/16/2020 6:00,594,6.5,19.8,0,3,649,715
11/16/2020 6:30,627,6.5,19.8,0,8,880,825
11/16/2020 7:00,913,6.5,19.8,0,10,1056,990
11/16/2020 7:30,1067,6.5,19.8,0,8.5,1265,1078
11/16/2020 8:00,1298,6.5,19.8,0,7,1320,1199
11/16/2020 8:30,1463,6.5,19.8,0,10.5,1331,1232
11/16/2020 9:00,1430,6.5,19.8,0,14,1452,1243
11/16/2020 9:30,1518,6.5,19.8,0,15.5,1419,1232
11/16/2020 10:00,1507,6.5,19.8,0,17,1386,1276
11/16/2020 11:00,1573,6.5,19.8,0,17.5,1342,1276
11/16/2020 12:00,1507,6.5,19.8,0,18,1364,1199
11/16/2020 13:00,1463,6.5,19.8,0,24,1364,1210
11/16/2020 14:00,1529,6.5,19.8,0,20,1254,1045
11/16/2020 15:00,1397,6.5,19.8,0,27,1199,957
11/16/2020 16:00,1320,6.5,19.8,0,24,1210,935
11/16/2020 17:00,1320,6.5,19.8,0,24,1232,935
11/16/2020 17:30,1375,6.5,19.8,0,13,1287,1001
11/16/2020 18:00,1518,6.5,19.8,0,16,1463,1023
11/16/2020 18:30,1661,6.5,19.8,0,15.5,1639,1221
11/16/2020 19:00,1859,6.5,19.8,0,15,1639,1595
11/16/2020 19:30,1815,6.5,19.8,0,14,1518,1617
11/16/2020 20:00,1815,6.5,19.8,0,13,1518,1606
11/16/2020 20:30,1749,6.5,19.8,0,12.5,1441,1540
11/16/2020 21:00,1650,6.5,19.8,0,12,1298,1562
11/16/2020 22:00,1540,6.5,19.8,0,12.5,1144,1452
11/16/2020 23:00,1353,6.5,19.8,0,13,891,1342
11/16/2020 0:00,1001,6.5,20,0,14,660,1067
11/17/2020 1:00,836,6,20,0,12,638,847
11/17/2020 2:00,638,6,20,0,4,550,605
11/17/2020 3:00,561,6,20,0,7,539,660
11/17/2020 4:00,561,6,20,0,3,550,660
11/17/2020 5:00,572,6,20,0,3,550,660
11/17/2020 6:00,572,6,20,0,2,682,704
11/17/2020 6:30,715,6,20,0,9,803,737
11/17/2020 7:00,990,6,20,0,8,1100,891
11/17/2020 7:30,1375,6,20,0,8,1254,968
11/17/2020 8:00,1408,6,20,0,8,1320,1111
11/17/2020 8:30,1474,6,20,0,11,1375,1133
11/17/2020 9:00,1474,6,20,0,14,1364,1177
11/17/2020 9:30,1474,6,20,0,15.5,1386,1287
11/17/2020 10:00,1529,6,20,0,17,1364,1188
11/17/2020 11:00,1518,6,20,0,17.5,1364,1210
11/17/2020 12:00,1496,6,20,0,18,1287,1144
11/17/2020 13:00,1430,6,20,0,22,1298,1177
11/17/2020 14:00,1441,6,20,0,20,1243,1034
11/17/2020 15:00,1375,6,20,0,25,1144,946
11/17/2020 16:00,1298,6,20,0,25,1199,913
11/17/2020 17:00,1320,6,20,0,24,1320,935
11/17/2020 17:30,1364,6,20,0,14,1232,990
11/17/2020 18:00,1474,6,20,0,19,1353,1100
11/17/2020 18:30,1738,6,20,0,17,1628,1309
11/17/2020 19:00,1870,6,20,0,15,1661,1573
11/17/2020 19:30,1892,6,20,0,14.5,1628,1628
11/17/2020 20:00,1826,6,20,0,14,1496,1595
11/17/2020 20:30,1705,6,20,0,14,1408,1507
11/17/2020 21:00,1650,6,20,0,14,1287,1441
11/17/2020 22:00,1529,6,20,0,14,1155,1342
11/17/2020 23:00,1386,6,20,0,14,748,1199
11/17/2020 0:00,1067,6,21.6,0,10,528,924
11/18/2020 1:00,770,6.2,21.6,0,11,605,836
11/18/2020 2:00,638,6.2,21.6,0,5,605,572
11/18/2020 3:00,539,6.2,21.6,0,7,528,572
11/18/2020 4:00,539,6.2,21.6,0,3,528,572
11/18/2020 5:00,550,6.2,21.6,0,3,594,594
11/18/2020 6:00,550,6.2,21.6,0,3,638,594
11/18/2020 6:30,682,6.2,21.6,0,11,836,671
11/18/2020 7:00,957,6.2,21.6,0,9,1067,847
11/18/2020 7:30,1155,6.2,21.6,0,9,1254,979
11/18/2020 8:00,1364,6.2,21.6,0,9,1276,1166
11/18/2020 8:30,1463,6.2,21.6,0,12.5,1320,1287
11/18/2020 9:00,1529,6.2,21.6,0,16,1386,1254
11/18/2020 9:30,1573,6.2,21.6,0,17,1364,1265
11/18/2020 10:00,1485,6.2,21.6,0,18,1408,1320
11/18/2020 11:00,1518,6.2,21.6,0,18,1408,1320
11/18/2020 12:00,1518,6.2,21.6,0,18,1408,1276
11/18/2020 13:00,1452,6.2,21.6,0,22,1243,1298
11/18/2020 14:00,1452,6.2,21.6,0,21,1232,1210
11/18/2020 15:00,1353,6.2,21.6,0,25,1155,1199
11/18/2020 16:00,1320,6.2,21.6,0,25,1177,1111
11/18/2020 17:00,1419,6.2,21.6,0,24,1199,1078
11/18/2020 17:30,1430,6.2,21.6,0,19,1287,990
11/18/2020 18:00,1496,6.2,21.6,0,18,1430,1265
11/18/2020 18:30,1683,6.2,21.6,0,16,1573,1452
11/18/2020 19:00,1914,6.2,21.6,0,14,1639,1650
11/18/2020 19:30,1947,6.2,21.6,0,14,1573,1628
11/18/2020 20:00,1859,6.2,21.6,0,14,1496,1562
11/18/2020 20:30,1826,6.2,21.6,0,13.5,1408,1496
11/18/2020 21:00,1716,6.2,21.6,0,13,1320,1463
11/18/2020 22:00,1617,6.2,21.6,0,13,1177,1320
11/18/2020 23:00,1463,6.2,21.6,0,13,869,1210
11/18/2020 0:00,1100,6.2,20,0,9,770,902
11/19/2020 1:00,748,5.6,20,0,12,660,737
11/19/2020 2:00,649,5.6,20,0,5,594,660
11/19/2020 3:00,583,5.6,20,0,6,594,583
11/19/2020 4:00,572,5.6,20,0,4,550,583
11/19/2020 5:00,561,5.6,20,0,10,550,539
11/19/2020 6:00,616,5.6,20,0,3,583,539
11/19/2020 6:30,693,5.6,20,0,11,660,616
11/19/2020 7:00,979,5.6,20,0,7,1177,792
11/19/2020 7:30,1155,5.6,20,0,8,1265,979
11/19/2020 8:00,1320,5.6,20,0,9,1243,1111
11/19/2020 8:30,1540,5.6,20,0,12.5,1353,1254
11/19/2020 9:00,1573,5.6,20,0,16,1342,1265
11/19/2020 9:30,1617,5.6,20,0,17,1298,1386
11/19/2020 10:00,1573,5.6,20,0,18,1309,1342
11/19/2020 11:00,1573,5.6,20,0,18,1320,1386
11/19/2020 12:00,1562,5.6,20,0,18,1342,1353
11/19/2020 13:00,1496,5.6,20,0,20,1287,1331
11/19/2020 14:00,1474,5.6,20,0,21,1243,1287
11/19/2020 15:00,1430,5.6,20,0,24,1166,1276
11/19/2020 16:00,1320,5.6,20,0,25,1166,1232
11/19/2020 17:00,1430,5.6,20,0,23,1199,1199
11/19/2020 17:30,1430,5.6,20,0,18,1210,1188
11/19/2020 18:00,1518,5.6,20,0,20,1408,1287
11/19/2020 18:30,1716,5.6,20,0,16.5,1650,1518
11/19/2020 19:00,1914,5.6,20,0,13,1639,1672
11/19/2020 19:30,1848,5.6,20,0,13.5,1672,1694
11/19/2020 20:00,1848,5.6,20,0,14,1562,1617
11/19/2020 20:30,1782,5.6,20,0,13,1496,1573
11/19/2020 21:00,1683,5.6,20,0,12,1342,1485
11/19/2020 22:00,1573,5.6,20,0,12,1199,1353
11/19/2020 23:00,1430,5.6,20,0,12,968,1265
11/19/2020 0:00,1012,5.6,18.5,0,10,726,836
11/20/2020 1:00,880,7.4,18.5,0,11,880,704
11/20/2020 2:00,638,7.4,18.5,0,5,550,616
11/20/2020 3:00,572,7.4,18.5,0,6,561,308
11/20/2020 4:00,572,7.4,18.5,0,4,561,297
11/20/2020 5:00,605,7.4,18.5,0,10,561,264
11/20/2020 6:00,605,7.4,18.5,0,2,737,214.5
11/20/2020 6:30,671,7.4,18.5,0,4,869,154
11/20/2020 7:00,902,7.4,18.5,0,9,1100,1287.913069
11/20/2020 7:30,1144,7.4,18.5,0,9,1177,1287.913069
11/20/2020 8:00,1320,7.4,18.5,0,9,1342,1640.22542
11/20/2020 8:30,1496,7.4,18.5,0,13,1353,1640.22542
11/20/2020 9:00,1606,7.4,18.5,0,17,1386,1823.775585
11/20/2020 9:30,1661,7.4,18.5,0,18,1430,1823.775585
11/20/2020 10:00,1705,7.4,18.5,0,19,1408,1797.012792
11/20/2020 11:00,1716,7.4,18.5,0,16.5,1408,1797.012792
11/20/2020 12:00,1793,7.4,18.5,0,14,1342,770
11/20/2020 13:00,1705,7.4,18.5,0,21,1243,737
11/20/2020 14:00,1606,7.4,18.5,0,19,1155,715
11/20/2020 15:00,1507,7.4,18.5,0,24,1177,682
11/20/2020 16:00,1419,7.4,18.5,0,25,1122,1837
11/20/2020 17:00,1397,7.4,18.5,0,22,1122,1617
11/20/2020 17:30,1298,7.4,18.5,0,19,1188,1496
11/20/2020 18:00,1485,7.4,18.5,0,19,1298,1507
11/20/2020 18:30,1650,7.4,18.5,0,16.5,1639,1727
11/20/2020 19:00,1870,7.4,18.5,0,14,1694,1892
11/20/2020 19:30,1892,7.4,18.5,0,13.5,1694,1815
11/20/2020 20:00,1826,7.4,18.5,0,13,1617,1760
11/20/2020 20:30,1826,7.4,18.5,0,12.5,1551,1661
11/20/2020 21:00,1705,7.4,18.5,0,12,1452,1606
11/20/2020 22:00,1584,7.4,18.5,0,11.5,1331,1243
11/20/2020 23:00,1408,7.4,18.5,0,11,836,990
11/20/2020 0:00,1067,7.4,22,0,10,605,660
11/21/2020 1:00,803,8.5,22,0,11,803,770
11/21/2020 2:00,638,8.5,22,0,5,638,616
11/21/2020 3:00,605,8.5,22,0,5,638,594
11/21/2020 4:00,594,8.5,22,0,4,638,594
11/21/2020 5:00,561,8.5,22,0,10,682,616
11/21/2020 6:00,561,8.5,22,0,3,737,616
11/21/2020 6:30,671,8.5,22,0,3,979,627
11/21/2020 7:00,924,8.5,22,0,10,1067,858
11/21/2020 7:30,1133,8.5,22,0,9,1188,1045
11/21/2020 8:00,1331,8.5,22,0,8,1276,1199
11/21/2020 8:30,1452,8.5,22,0,10.5,1276,1309
11/21/2020 9:00,1463,8.5,22,0,13,1243,1364
11/21/2020 9:30,1507,8.5,22,0,14.5,1243,1397
11/21/2020 10:00,1518,8.5,22,0,16,1287,1353
11/21/2020 11:00,1551,8.5,22,0,15.5,1276,1397
11/21/2020 12:00,1518,8.5,22,0,15,1221,1386
11/21/2020 13:00,1452,8.5,22,0,19,1133,1309
11/21/2020 14:00,1232,8.5,22,0,19,1034,1276
11/21/2020 15:00,1221,8.5,22,0,25,968,1177
11/21/2020 16:00,1056,8.5,22,0,24,957,1100
11/21/2020 17:00,1089,8.5,22,0,22,968,1100
11/21/2020 17:30,1133,8.5,22,0,19,1100,1144
11/21/2020 18:00,1199,8.5,22,0,21,1419,1265
11/21/2020 18:30,1430,8.5,22,0,17.5,1749,1463
11/21/2020 19:00,1661,8.5,22,0,14,1881,1716
11/21/2020 19:30,1749,8.5,22,0,14.5,1749,1705
11/21/2020 20:00,1683,8.5,22,0,15,1892,1683
11/21/2020 20:30,1672,8.5,22,0,14.5,1826,1650
11/21/2020 21:00,1617,8.5,22,0,14,1727,1551
11/21/2020 22:00,1496,8.5,22,0,14.5,1529,1364
11/21/2020 23:00,1353,8.5,22,0,15,1243,1210
11/21/2020 0:00,1045,8.5,22.4,0,9,1100,902
11/22/2020 1:00,770,4.5,22.4,0,12,726,715
11/22/2020 2:00,638,4.5,22.4,0,5,638,660
11/22/2020 3:00,572,4.5,22.4,0,5,748,572
11/22/2020 4:00,550,4.5,22.4,0,3,770,572
11/22/2020 5:00,550,4.5,22.4,0,6,770,550
11/22/2020 6:00,605,4.5,22.4,0,2,869,550
